"UNIQ","FSAE","Agro-Environnement",4,1,"Introduction au Systeme d'Information Geographique","ENV 260"
"UNIQ","FSAE","Agro-Environnement",4,1,"Irrigation et Drainage","GNR 200"
"UNIQ","FSAE","Agro-Environnement",4,2,"Amélioration et Conservations de Sols","SSL 210"
"UNIQ","FSAE","Agro-Environnement",4,2,"Culture Société et Environnement","ENV 221"
"UNIQ","FSAE","Agro-Environnement",4,2,"Economie de l'Environnement et des Ressources Naturelles","ENV 244"
"UNIQ","FSAE","Agro-Environnement",4,2,"Elements d'Aménagement du Territoire","ENV 232"
"UNIQ","FSAE","Agro-Environnement",4,2,"Ressources Halieutiques","ENV 245"
"UNIQ","FSAE","Agro-Environnement",4,2,"Sylviculture","ENV 240"
"UNIQ","FSAE","Agro-Environnement",5,1,"Agriculture de Montagne","PTC 200"
"UNIQ","FSAE","Agro-Environnement",5,1,"Aménagement des Bassin Versants","ENV 231"
"UNIQ","FSAE","Agro-Environnement",5,1,"Aménagement et Gestion de Forêt","ENV 230"
"UNIQ","FSAE","Agro-Environnement",5,1,"Enquête et Expérimentation","PTC 221"
"UNIQ","FSAE","Agro-Environnement",5,1,"Sciences du Sol II","SSL 200"
"UNIQ","FSAE","Agro-Environnement",5,2,"Projet de Fin d'Etudes","SAE 299"
"UNIQ","FSAE","Production agricole",1,1,"Biologie générale","BIO 100"
"UNIQ","FSAE","Production agricole",1,1,"Chimie générale et inorganique","CHM 100"
"UNIQ","FSAE","Production agricole",1,1,"Introduction à l'Agriculture","PTC 100"
"UNIQ","FSAE","Production agricole",1,1,"Introduction aux sciences de l'environement","ENV 101"
"UNIQ","FSAE","Production agricole",1,1,"Mathématiques pour gestionnaires","MAT 110"
"UNIQ","FSAE","Production agricole",1,1,"Techniques d'expression francaise","FGB 102"
"UNIQ","FSAE","Production agricole",1,1,"Zoologie générale","BIO 101"
"UNIQ","FSAE","Production agricole",1,2,"Anglais intermédiaire","LAN 101"
"UNIQ","FSAE","Production agricole",1,2,"Biophysique","PHY 112"
"UNIQ","FSAE","Production agricole",1,2,"Botanique générale","BIO 102"
"UNIQ","FSAE","Production agricole",1,2,"Chimie organique","CHM 110"
"UNIQ","FSAE","Production agricole",1,2,"Statistique I","MAT 141"
"UNIQ","FSAE","Production agricole",1,2,"Travaux pratiques agricoles I","PTC 150"
"UNIQ","FSAE","Production agricole",2,1,"Cartographie générale","TOP 211"
"UNIQ","FSAE","Production agricole",2,1,"Micro-Economie I","ECO 110"
"UNIQ","FSAE","Production agricole",2,1,"Principe d'Ecologie","BIO 110"
"UNIQ","FSAE","Production agricole",2,1,"Probabilités et Inférences Statistiques","MAT 244"
"UNIQ","FSAE","Production agricole",2,1,"Sciences du sol I","SSL 100"
"UNIQ","FSAE","Production agricole",2,1,"Sociologie générale","FGB 110"
"UNIQ","FSAE","Production agricole",2,1,"Travaux pratiques agricoles II","PTC 151"
"UNIQ","FSAE","Production agricole",2,2,"Biochimie Générale","CHM 119"
"UNIQ","FSAE","Production agricole",2,2,"Economie Rurale","DER 120"
"UNIQ","FSAE","Production agricole",2,2,"Entomologie générale ","BIO 140"
"UNIQ","FSAE","Production agricole",2,2,"Fertilite et Fertilisation des Sols","SSL 110"
"UNIQ","FSAE","Production agricole",2,2,"Introduction à l'Informatique","INF 101"
"UNIQ","FSAE","Production agricole",3,1,"Agroclimatologie","PTC 110"
"UNIQ","FSAE","Production agricole",3,1,"Introduction à la Génétique","BIO 123"
"UNIQ","FSAE","Production agricole",3,1,"Méthodologie Générale","FGB 103"
"UNIQ","FSAE","Production agricole",3,1,"Principes d'Anatomie et de Physiologie Animales","ZOO 121"
"UNIQ","FSAE","Production agricole",3,1,"Principes de Zootechnie","ZOO 140"
"UNIQ","FSAE","Production agricole",3,1,"Techniques d'expression créole","FGB 101"
"UNIQ","FSAE","Production agricole",3,2,"Fonctions des Exploitations Agricoles","PTC 154"
"UNIQ","FSAE","Production agricole",3,2,"Géographie Economique","ECO 103"
"UNIQ","FSAE","Production agricole",3,2,"Hydrologie Générale","HYD 201"
"UNIQ","FSAE","Production agricole",3,2,"Physiologie Végétale","PTC 130"
"UNIQ","FSAE","Production agricole",3,2,"Principes d'Agronomie","PTC 140"
"UNIQ","FSAE","Production agricole",3,2,"Principes de Gestion","ADM 111"
"UNIQ","FSAE","Production agricole",3,2,"Sociologie Rurale","DER 110"
"UNIQ","FSAE","Production agricole",4,1,"Agronomie Avancée","PTC 240"
"UNIQ","FSAE","Production agricole",4,1,"Amélioration des Especes Végétales et Animales","PTC 220"
"UNIQ","FSAE","Production agricole",4,1,"Controle Intégré des Animaux Ravageurs","PTC 231"
"UNIQ","FSAE","Production agricole",4,1,"Cultures vivrières","PTC 250"
"UNIQ","FSAE","Production agricole",4,1,"Gestion de Projet","ADM 236"
"UNIQ","FSAE","Production agricole",4,1,"Irrigation et Drainage","GNR 200"
"UNIQ","FSAE","Production agricole",4,1,"Nutrition et Alimentation animales","ZOO 230"
"UNIQ","FSAE","Production agricole",4,2,"Amélioration et Conservations de Sols","SSL 210"
"UNIQ","FSAE","Production agricole",4,2,"Eléments de comptabilité et de finance","ADM 122"
"UNIQ","FSAE","Production agricole",4,2,"Elevage des Monogastriques","ZOO 240"
"UNIQ","FSAE","Production agricole",4,2,"Elevage des Ruminants","ZOO 241"
"UNIQ","FSAE","Production agricole",4,2,"Hygiene et Pathologie Animale","ZOO 220"
"UNIQ","FSAE","Production agricole",4,2,"Phytopathologie","PTC 230"
"UNIQ","FSAE","Production agricole",4,2,"Séminaire Plan et Projet","PAE 291"
"UNIQ","FSAE","Production agricole",5,1,"Agriculture de Montagne","PTC 200"
"UNIQ","FSAE","Production agricole",5,1,"Commercialisation des Produits Agricoles","DER 230"
"UNIQ","FSAE","Production agricole",5,1,"Conservation et Technologie Post-récolte","PTC 260"
"UNIQ","FSAE","Production agricole",5,1,"Enquête et Expérimentation","PTC 221"
"UNIQ","FSAE","Production agricole",5,1,"Gestion des Exploitations Agricoles","DER 221"
"UNIQ","FSAE","Production agricole",5,1,"Plantes Industrielles","PRC 253"
"UNIQ","FSAE","Production agricole",5,2,"Projet de Fin d'Etudes","SAE 299"
"UNIQ","FSEA","Gestion des Institutions financières",1,1,"Calcul pour gestionnaires","MAT 110"
"UNIQ","FSEA","Gestion des Institutions financières",1,1,"Comptabilité générale I","COM 110"
"UNIQ","FSEA","Gestion des Institutions financières",1,1,"Introduction à l'économie","ECO 101"
"UNIQ","FSEA","Gestion des Institutions financières",1,1,"Introduction au travail intellectuel","ADM 103"
"UNIQ","FSEA","Gestion des Institutions financières",1,1,"Sociologie générale","FGB 113"
"UNIQ","FSEA","Gestion des Institutions financières",1,1,"Technique d'Expression francaise","FGB 002"
"UNIQ","FSEA","Gestion des Institutions financières",1,2,"Anglais ou Espagnol","LAN 101 ou LES 101"
"UNIQ","FSEA","Gestion des Institutions financières",1,2,"Comptabilité générale II","COM 111"
"UNIQ","FSEA","Gestion des Institutions financières",1,2,"Géographie économique ou Introduction aux sciences de l'environnement","ECO 103 ou ENV 101"
"UNIQ","FSEA","Gestion des Institutions financières",1,2,"Microéconomie I","ECO 110"
"UNIQ","FSEA","Gestion des Institutions financières",1,2,"Principes de gestion","ADM 111"
"UNIQ","FSEA","Gestion des Institutions financières",1,2,"Statistique I","MAT 141"
"UNIQ","FSEA","Gestion des Institutions financières",2,1,"Comptabilité financière I","COM 220"
"UNIQ","FSEA","Gestion des Institutions financières",2,1,"Gestion des ressources humaines","ADM 116"
"UNIQ","FSEA","Gestion des Institutions financières",2,1,"Introduction aux Systèmes d'information","ADM 112"
"UNIQ","FSEA","Gestion des Institutions financières",2,1,"Macroéconomie I","ECO 111"
"UNIQ","FSEA","Gestion des Institutions financières",2,1,"Marketing  ","ADM 114"
"UNIQ","FSEA","Gestion des Institutions financières",2,1,"Mathématiques Financières","ADM 225"
"UNIQ","FSEA","Gestion des Institutions financières",2,2,"Anglais des affaires","LAN 203"
"UNIQ","FSEA","Gestion des Institutions financières",2,2,"Fiscalité I","COM 223"
"UNIQ","FSEA","Gestion des Institutions financières",2,2,"Fondamentaux de la finance","FIN 101"
"UNIQ","FSEA","Gestion des Institutions financières",2,2,"Gestion des opérations de la production","ADM 117"
"UNIQ","FSEA","Gestion des Institutions financières",2,2,"Marketing bancaire","BAN 254"
"UNIQ","FSEA","Gestion des Institutions financières",2,2,"Principes de probabilité","ADM 250"
"UNIQ","FSEA","Gestion des Institutions financières",3,1,"Analyse financière","FIN 110"
"UNIQ","FSEA","Gestion des Institutions financières",3,1,"Comptabilité financière II","COM 221"
"UNIQ","FSEA","Gestion des Institutions financières",3,1,"Droit des sociétés","ADM 220"
"UNIQ","FSEA","Gestion des Institutions financières",3,1,"Economie managériale","ECO 130"
"UNIQ","FSEA","Gestion des Institutions financières",3,1,"Inférence statistique","ADM 255"
"UNIQ","FSEA","Gestion des Institutions financières",3,1,"Initiation aux assurances","FIN 105"
"UNIQ","FSEA","Gestion des Institutions financières",3,1,"Monnaie et Banque","ECO 222"
"UNIQ","FSEA","Gestion des Institutions financières",3,2,"Comportement organisationnel","ADM 110"
"UNIQ","FSEA","Gestion des Institutions financières",3,2,"Comptabilité analytique I","COM 225"
"UNIQ","FSEA","Gestion des Institutions financières",3,2,"Comptabilité de l'assurance","COM 239"
"UNIQ","FSEA","Gestion des Institutions financières",3,2,"Controle interne","BAN 220"
"UNIQ","FSEA","Gestion des Institutions financières",3,2,"Finance de marché","FIN 125"
"UNIQ","FSEA","Gestion des Institutions financières",3,2,"Gestion de Trésorerie","FIN 120"
"UNIQ","FSEA","Gestion des Institutions financières",3,2,"Gestion des opérations des institutions financières","BAN 250"
"UNIQ","FSEA","Gestion des Institutions financières",3,2,"Théorie des organisations","ADM 221"
"UNIQ","FSEA","Gestion des Institutions financières",4,1,"Gestion de porte-feuille","FIN 135"
"UNIQ","FSEA","Gestion des Institutions financières",4,1,"Gestion du crédit","BAN 255"
"UNIQ","FSEA","Gestion des Institutions financières",4,1,"Méthodes de recherche en Sciences administratives ","ADM 298"
"UNIQ","FSEA","Gestion des Institutions financières",4,1,"Organisation d'une banque et Technologie de l'informatique","BAN 257"
"UNIQ","FSEA","Gestion des Institutions financières",4,1,"Stratégie et politique générale d'entreprise","ADM 294"
"UNIQ","FSEA","Gestion des Institutions financières",4,1,"Techniques bancaires internationales","BAN 256"
"UNIQ","FSEA","Gestion des Institutions financières",4,1,"Théorie des organisations","ADM 221"
"UNIQ","FSEA","Gestion des Institutions financières",4,2,"Projet de Fin d'Etudes","SEA 299"
"UNIQ","FSEA","Gestion des Institutions financières",4,2,"Séminaire Ethique des affaires","ADM 109"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",1,1,"Calcul pour gestionnaires","MAT 110"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",1,1,"Comptabilité générale I","COM 110"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",1,1,"Introduction à l'économie","ECO 101"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",1,1,"Introduction au travail intellectuel","ADM 103"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",1,1,"Sociologie générale","FGB 113"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",1,1,"Technique d'Expression francaise","FGB 002"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",1,2,"Anglais ou Espagnol","LAN 101 ou LES 101"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",1,2,"Comptabilité générale II","COM 111"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",1,2,"Géographie économique ou Introduction aux sciences de l'environnement","ECO 103 ou ENV 101"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",1,2,"Microéconomie I","ECO 110"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",1,2,"Principes de gestion","ADM 111"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",1,2,"Statistique I","MAT 141"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",2,1,"Comptabilité financière I","COM 220"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",2,1,"Introduction à l'administration publique","ADM 113"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",2,1,"Introduction aux Systèmes d'information","ADM 112"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",2,1,"Macroéconomie I","ECO 111"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",2,1,"Marketing  ","ADM 114"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",2,1,"Mathématiques Financières","ADM 225"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",2,2,"Anglais des affaires","LAN 203"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",2,2,"Gestion des opérations de la production","ADM 117"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",2,2,"Gestion des ressources humaines","ADM 116"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",2,2,"Informatique pour Gestionnaires","INF 107"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",2,2,"Méthodes quantitatives pour gestionnaires","ADM 118"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",2,2,"Monnaie et Banque","ECO 222"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",2,2,"Principes de probabilité","ADM 250"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,1,"Comportement organisationnel","ADM 110"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,1,"Comptabilité analytique I","COM 225"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,1,"Droit des sociétés","ADM 220"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,1,"Economie managériale","ECO 130"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,1,"Fondamentaux de la finance","FIN 101"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,1,"Inférence statistique","ADM 255"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,1,"Introduction aux assurances","FIN 105"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,2,"Analyse financière","FIN 110"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,2,"Fiscalité I","COM 223"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,2,"Gestion de projet","ADM 236"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,2,"La PME en Haiti","ADM 254"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,2,"Leadership et supervision","ADM 224"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,2,"Planification et controle de la production et des stocks","ADM 235"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",3,2,"Théorie des organisations","ADM 221"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",4,1,"Controle de gestion","ADM 249"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",4,1,"Création et administration d'une PME","ADM 231"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",4,1,"Développement de l'entrepreneurship","ADM 253"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",4,1,"Méthodes de recherches en sciences administratives","ADM 298"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",4,1,"Problèmes financiers et financement PME","ADM 284"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",4,1,"Stratégie et politique générale d'entreprise","ADM 294"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",4,2,"Projet de Fin d'Etudes","SEA 299"
"UNIQ","FSEA","Gestion des Petites et Moyennes Entreprises",4,2,"Séminaire Ethique des affaires","ADM 109"
"UNIQ","FSEA","Sciences comptables",1,1,"Calcul pour gestionnaires","MAT 110"
"UNIQ","FSEA","Sciences comptables",1,1,"Comportement organisationnel","ADM 110"
"UNIQ","FSEA","Sciences comptables",1,1,"Comptabilité générale I","COM 110"
"UNIQ","FSEA","Sciences comptables",1,1,"Eléments de Droit des affaires","DRA 110"
"UNIQ","FSEA","Sciences comptables",1,1,"Introduction au travail intellectuel","ADM 103"
"UNIQ","FSEA","Sciences comptables",1,1,"Technique d'Expression francaise","FGB 002"
"UNIQ","FSEA","Sciences comptables",1,2,"Anglais ou Espagnol","LAN 101 ou LES 101"
"UNIQ","FSEA","Sciences comptables",1,2,"Comptabilité générale II","COM 111"
"UNIQ","FSEA","Sciences comptables",1,2,"Géographie économique ou Introduction aux sciences de l'environnement","ECO 103 ou ENV 101"
"UNIQ","FSEA","Sciences comptables",1,2,"Microéconomie I","ECO 110"
"UNIQ","FSEA","Sciences comptables",1,2,"Principes de gestion","ADM 111"
"UNIQ","FSEA","Sciences comptables",1,2,"Statistique I","MAT 141"
"UNIQ","FSEA","Sciences comptables",2,1,"Comptabilité financière I","COM 220"
"UNIQ","FSEA","Sciences comptables",2,1,"Introduction aux Systèmes d'information","ADM 112"
"UNIQ","FSEA","Sciences comptables",2,1,"Macroéconomie I","ECO 111"
"UNIQ","FSEA","Sciences comptables",2,1,"Marketing  ","ADM 114"
"UNIQ","FSEA","Sciences comptables",2,1,"Mathématiques Financières","ADM 225"
"UNIQ","FSEA","Sciences comptables",2,1,"Sociologie générale","FGB 110"
"UNIQ","FSEA","Sciences comptables",2,2,"Fiscalité I","COM 223"
"UNIQ","FSEA","Sciences comptables",2,2,"Gestion des opérations et de la production","ADM 117"
"UNIQ","FSEA","Sciences comptables",2,2,"Gestion des ressources humaines","ADM 116"
"UNIQ","FSEA","Sciences comptables",2,2,"Introduction à la finance","ADM 115"
"UNIQ","FSEA","Sciences comptables",2,2,"Méthodes quantitatives pour gestionnaires","ADM 118"
"UNIQ","FSEA","Sciences comptables",2,2,"Probabilité et Inférence statistique","MAT 244"
"UNIQ","FSEA","Sciences comptables",3,1,"Comptabilité analytique I","COM 225"
"UNIQ","FSEA","Sciences comptables",3,1,"Comptabilité financière II","COM 221"
"UNIQ","FSEA","Sciences comptables",3,1,"Economie managériale","ECO 130"
"UNIQ","FSEA","Sciences comptables",3,1,"Gestion financière","ADM 226"
"UNIQ","FSEA","Sciences comptables",3,1,"Introduction à l'administration publique","ADM 113"
"UNIQ","FSEA","Sciences comptables",3,1,"Théorie des organisations","ADM 221"
"UNIQ","FSEA","Sciences comptables",3,2,"Vérification I","COM 226"
"UNIQ","FSEA","Sciences comptables",3,2,"Comptabilité analytique II","COM 235"
